rct_num,treated,n_hh,MAR,intake_protein,intake_calcium,intake_iron,intake_vitc,nar_protein,nar_calcium,nar_iron,nar_vitc,country,treatment
1.0,0.0,3.0,0.5852537023492749,33.14378085448628,241.25030393316632,26.94830457993916,19.659999976839337,0.6628756170897256,0.2412503039331663,1.0,0.4368888883742075,Mexico (PAL),Control
1.0,0.0,5.0,0.6390028967794161,53.40299998402595,187.28142838750568,20.83142851369721,16.592857142857145,1.0,0.1872814283875057,1.0,0.3687301587301588,Mexico (PAL),Control
1.0,1.0,4.0,0.5325264398757272,27.419464248844555,273.26571285043445,17.32185712584427,19.110714343615943,0.5483892849768911,0.2732657128504344,0.8837682207063403,0.4246825409692432,Mexico (PAL),Treatment
1.0,0.0,6.0,0.579154195711671,40.78216669140827,229.7841912116323,19.05397611955801,13.457142857426687,0.8156433338281655,0.2297841912116323,0.9721416387529596,0.2990476190539264,Mexico (PAL),Control
1.0,1.0,6.0,0.6428887796373595,30.90576184619041,208.46904694466363,14.601428359746937,89.98452380952381,0.6181152369238082,0.2084690469446636,0.744970834680966,1.0,Mexico (PAL),Treatment
1.0,1.0,4.0,0.7048020961535355,44.40857092780726,283.4972835183144,20.666071218677928,29.13928571428572,0.8881714185561452,0.2834972835183144,1.0,0.6475396825396825,Mexico (PAL),Treatment
1.0,1.0,4.0,0.8506073396223996,66.43328566072242,402.42935848959854,28.08057157620788,46.24714285816465,1.0,0.4024293584895985,1.0,1.0,Mexico (PAL),Treatment
1.0,1.0,3.0,1.0,139.60047613722938,1185.073808910733,64.20476171232404,57.90476190476191,1.0,1.0,1.0,1.0,Mexico (PAL),Treatment
1.0,1.0,2.0,0.7907831029478756,93.27785698601178,551.8625705216612,25.87407139752592,27.50714285714286,1.0,0.5518625705216611,1.0,0.6112698412698413,Mexico (PAL),Treatment
1.0,1.0,5.0,0.3384089802302484,11.483600075159757,53.168715188162665,4.0817085862159725,38.81451447708266,0.2296720015031951,0.0531687151881626,0.2082504380722434,0.8625447661573925,Mexico (PAL),Treatment
1.0,0.0,4.0,0.2645944156777525,15.249121360587225,105.8183494117111,10.089906974881886,5.975357125486647,0.3049824272117444,0.1058183494117111,0.5147911721878513,0.1327857138997032,Mexico (PAL),Control
1.0,0.0,3.0,0.6305867487655871,18.954285585738365,160.7102837471735,19.257999592167987,332.66904766729897,0.3790857117147673,0.1607102837471735,0.9825509996004076,1.0,Mexico (PAL),Control
1.0,1.0,5.0,0.7836718286055422,78.43145717399462,350.43334771224426,40.53031374318259,35.29142850194659,1.0,0.3504333477122442,1.0,0.7842539667099242,Mexico (PAL),Treatment
1.0,0.0,5.0,0.6053303255587948,46.64785714285714,364.25142857142856,15.417142857142856,15.188571428571423,0.9329571428571428,0.3642514285714285,0.7865889212827987,0.3375238095238094,Mexico (PAL),Control
1.0,1.0,3.0,0.622735108899516,43.34318097063473,303.5985720931065,15.626114306776298,23.54523813696135,0.8668636194126945,0.3035985720931065,0.7972507299375662,0.5232275141546966,Mexico (PAL),Treatment
1.0,1.0,4.0,0.6062006450900955,62.54946421363525,241.15178510120936,34.526428289072854,8.264285786662784,1.0,0.2411517851012093,1.0,0.1836507952591729,Mexico (PAL),Treatment
1.0,0.0,3.0,0.3958512403450923,30.500000219118025,91.4985715167863,10.073809599876403,16.557142857142857,0.6100000043823605,0.0914985715167863,0.5139698775447145,0.3679365079365079,Mexico (PAL),Control
1.0,0.0,8.0,0.5695776692865279,48.7811428435679,219.3660713487438,17.968928501116377,7.494285714413438,0.975622856871358,0.2193660713487437,0.9167820663834886,0.1665396825425208,Mexico (PAL),Control
1.0,1.0,1.0,0.1930456888421725,17.05400007750307,68.29177172056266,7.036428582455431,0.1714285714285714,0.3410800015500614,0.0682917717205626,0.3590014582885423,0.0038095238095238,Mexico (PAL),Treatment
1.0,0.0,3.0,0.729794283069883,92.04689526841754,419.9496200561524,30.78546658796924,22.465238050052097,1.0,0.4199496200561523,1.0,0.4992275122233799,Mexico (PAL),Control
1.0,0.0,4.0,0.6553255753791521,71.0562142942633,318.1435713427408,21.89267855584621,13.642142857824052,1.0,0.3181435713427407,1.0,0.3031587301738678,Mexico (PAL),Control
1.0,0.0,9.0,0.5259114335886146,11.434244523918816,64.25108018489111,15.889911368347349,113.53746030974013,0.2286848904783763,0.0642510801848911,0.8107097636911911,1.0,Mexico (PAL),Control
1.0,0.0,3.0,0.8892443222831954,102.95309513949212,672.4481885961123,55.28433281821864,39.80380952415012,1.0,0.6724481885961123,1.0,0.8845291005366693,Mexico (PAL),Control
1.0,0.0,2.0,0.7843372980368457,86.7319857265268,419.2022140415651,37.162342687802656,32.31661401476179,1.0,0.4192022140415651,1.0,0.7181469781058175,Mexico (PAL),Control
1.0,0.0,3.0,0.6710171954300037,77.10199988285703,340.04761769885107,30.198094814731963,15.480952380952385,1.0,0.340047617698851,1.0,0.344021164021164,Mexico (PAL),Control
1.0,1.0,4.0,0.3564642728871628,16.953342822513413,121.0478566889252,13.213128424755164,13.12214278791632,0.3390668564502682,0.1210478566889251,0.6741392053446511,0.2916031730648071,Mexico (PAL),Treatment
1.0,0.0,5.0,0.7047232209868091,84.63008589795655,405.7817728512628,67.57145795209068,18.589999999318803,1.0,0.4057817728512627,1.0,0.4131111110959733,Mexico (PAL),Control
